,away,away_score_after,drive,home,home_score_after,offense,plays,result,time,yds_gained,gameId
23,NO,28,23,TEN,28,NO,1,End of Half,0:11,-1,400791722
24,NO,28,24,TEN,28,TEN,9,Touchdown,5:10,80,400791722
0,NYJ,0,0,JAX,0,NYJ,3,Punt,0:58,-1,400791728
1,NYJ,0,1,JAX,0,JAX,10,Field Goal,5:03,29,400791728
2,NYJ,0,2,JAX,3,NYJ,6,Touchdown,3:51,51,400791728
3,NYJ,7,3,JAX,3,JAX,3,Interception,0:58,2,400791728
4,NYJ,7,4,JAX,3,NYJ,7,Touchdown,3:27,32,400791728
5,NYJ,14,5,JAX,3,JAX,8,Punt,4:01,39,400791728
6,NYJ,14,6,JAX,3,NYJ,9,Punt,5:36,36,400791728
7,NYJ,14,7,JAX,3,JAX,3,Punt,1:33,-6,400791728
8,NYJ,14,8,JAX,3,NYJ,3,Punt,0:57,-7,400791728
9,NYJ,14,9,JAX,3,JAX,8,Punt,2:06,45,400791728
10,NYJ,14,10,JAX,3,NYJ,3,Punt,1:04,4,400791728
11,NYJ,14,11,JAX,3,JAX,2,Touchdown,0:12,50,400791728
12,NYJ,14,12,JAX,10,NYJ,1,End of Half,0:14,0,400791728
13,NYJ,14,13,JAX,10,JAX,9,Punt,6:04,25,400791728
14,NYJ,14,14,JAX,10,NYJ,5,Punt,2:41,-2,400791728
15,NYJ,14,15,JAX,10,JAX,5,Field Goal,1:43,23,400791728
16,NYJ,14,16,JAX,13,NYJ,8,Touchdown,2:30,73,400791728
17,NYJ,21,17,JAX,13,JAX,3,Punt,1:36,8,400791728
18,NYJ,21,18,JAX,13,NYJ,3,Punt,2:13,9,400791728
19,NYJ,21,19,JAX,13,JAX,9,Field Goal,2:55,73,400791728
20,NYJ,21,20,JAX,16,NYJ,5,Punt,2:33,35,400791728
21,NYJ,21,21,JAX,16,JAX,4,Fumble,2:29,56,400791728
22,NYJ,21,22,JAX,16,NYJ,3,Punt,1:39,6,400791728
23,NYJ,21,23,JAX,16,NYJ,3,Touchdown,0:56,25,400791728
24,NYJ,28,24,JAX,16,JAX,3,Touchdown,0:25,72,400791728
25,NYJ,28,25,JAX,23,NYJ,3,Punt,1:22,-1,400791728
26,NYJ,28,26,JAX,23,JAX,1,Interception,0:11,0,400791728
27,NYJ,28,27,JAX,23,NYJ,2,End of Game,0:43,-1,400791728
0,PIT,0,0,OAK,0,PIT,7,Downs,2:07,45,400791730
1,PIT,0,1,OAK,0,OAK,3,Touchdown,0:43,66,400791730
2,PIT,0,2,OAK,7,PIT,4,Punt,2:10,29,400791730
3,PIT,0,3,OAK,7,OAK,3,Punt,1:05,6,400791730
4,PIT,0,4,OAK,7,PIT,9,Field Goal,4:15,43,400791730
5,PIT,3,5,OAK,7,OAK,8,Punt,3:04,23,400791730
6,PIT,3,6,OAK,7,PIT,6,Touchdown,2:39,83,400791730
7,PIT,11,7,OAK,7,OAK,6,Punt,3:11,37,400791730
8,PIT,11,8,OAK,7,PIT,3,Punt,0:54,2,400791730
9,PIT,11,9,OAK,7,OAK,7,Touchdown,3:47,40,400791730
10,PIT,11,10,OAK,14,PIT,9,Touchdown,4:09,78,400791730
11,PIT,18,11,OAK,14,OAK,3,Punt,0:57,-2,400791730
12,PIT,18,12,OAK,14,PIT,5,Field Goal,0:30,39,400791730
13,PIT,21,13,OAK,14,OAK,1,End of Half,0:29,-1,400791730
14,PIT,21,14,OAK,14,OAK,3,Punt,1:54,-6,400791730
15,PIT,21,15,OAK,14,PIT,3,Punt,1:35,3,400791730
16,PIT,21,16,OAK,14,OAK,9,Touchdown,4:29,90,400791730
17,PIT,21,17,OAK,21,PIT,3,Interception,1:23,2,400791730
18,PIT,21,18,OAK,21,OAK,2,Fumble,0:43,7,400791730
19,PIT,21,19,OAK,21,PIT,8,Missed FG,2:02,52,400791730
20,PIT,21,20,OAK,21,OAK,4,Punt,1:41,26,400791730
21,PIT,21,21,OAK,21,PIT,9,Touchdown,4:00,91,400791730
22,PIT,28,22,OAK,21,OAK,0,Fumble,0:08,0,400791730
23,PIT,28,23,OAK,21,PIT,2,Touchdown,0:41,6,400791730
24,PIT,35,24,OAK,21,OAK,4,Touchdown,1:52,60,400791730
25,PIT,35,25,OAK,28,PIT,5,Punt,2:20,26,400791730
26,PIT,35,26,OAK,28,OAK,3,Punt,1:07,4,400791730
27,PIT,35,27,OAK,28,OAK,6,Interception,1:44,28,400791730
28,PIT,35,28,OAK,28,PIT,5,Punt,2:06,5,400791730
29,PIT,35,29,OAK,28,OAK,7,Touchdown,1:00,69,400791730
30,PIT,35,30,OAK,35,PIT,7,Field Goal,1:13,79,400791730
31,PIT,38,31,OAK,35,OAK,0,Fumble,0:02,0,400791730
0,CAR,0,0,GB,0,CAR,9,Field Goal,4:48,68,400791700
1,CAR,3,1,GB,0,GB,3,Punt,2:27,-7,400791700
2,CAR,3,2,GB,0,CAR,3,Punt,0:59,4,400791700
3,CAR,3,3,GB,0,GB,11,Touchdown,5:51,65,400791700
4,CAR,3,4,GB,7,CAR,7,Touchdown,3:46,80,400791700
5,CAR,10,5,GB,7,GB,3,Punt,1:50,-1,400791700
6,CAR,10,6,GB,7,CAR,3,Touchdown,1:24,62,400791700
7,CAR,17,7,GB,7,GB,3,Punt,1:01,-1,400791700
8,CAR,17,8,GB,7,CAR,6,Field Goal,2:55,20,400791700
9,CAR,20,9,GB,7,GB,2,Fumble,0:12,0,400791700
10,CAR,20,10,GB,7,CAR,4,Missed FG,0:57,-1,400791700
11,CAR,20,11,GB,7,GB,3,Punt,1:57,-7,400791700
12,CAR,20,12,GB,7,CAR,4,Touchdown,1:12,52,400791700
13,CAR,27,13,GB,7,GB,6,End of Half,0:41,71,400791700
14,CAR,27,14,GB,7,GB,3,Touchdown,1:00,80,400791700
15,CAR,27,15,GB,14,CAR,3,Punt,0:56,2,400791700
16,CAR,27,16,GB,14,GB,4,Punt,1:41,23,400791700
17,CAR,27,17,GB,14,CAR,13,Field Goal,6:35,82,400791700
18,CAR,30,18,GB,14,GB,3,Punt,0:55,8,400791700
19,CAR,30,19,GB,14,CAR,3,Punt,0:58,1,400791700
20,CAR,30,20,GB,14,GB,5,Punt,2:17,16,400791700
21,CAR,30,21,GB,14,CAR,3,Punt,1:55,9,400791700
22,CAR,30,22,GB,14,GB,3,Punt,2:00,0,400791700
23,CAR,30,23,GB,14,CAR,5,Touchdown,2:21,74,400791700
24,CAR,37,24,GB,14,GB,6,Touchdown,1:28,79,400791700
25,CAR,37,25,GB,22,CAR,3,Punt,1:33,5,400791700
26,CAR,37,26,GB,22,GB,8,Touchdown,2:38,72,400791700
27,CAR,37,27,GB,29,CAR,1,Interception,0:05,0,400791700
28,CAR,37,28,GB,29,GB,8,Interception,1:44,18,400791700
29,CAR,37,29,GB,29,CAR,3,Punt,1:48,8,400791700
30,CAR,37,30,GB,29,GB,1,End of Game,0:06,-7,400791700
0,SF,0,0,ATL,0,SF,3,Punt,1:58,6,400791732
1,SF,0,1,ATL,0,ATL,9,Field Goal,3:38,46,400791732
2,SF,0,2,ATL,3,SF,3,Punt,1:08,5,400791732
3,SF,0,3,ATL,3,ATL,3,Punt,3:09,-9,400791732
4,SF,0,4,ATL,3,SF,12,Touchdown,6:26,84,400791732
5,SF,7,5,ATL,3,ATL,7,Punt,4:37,31,400791732
6,SF,7,6,ATL,3,SF,3,Punt,1:31,1,400791732
7,SF,7,7,ATL,3,ATL,5,Field Goal,1:28,27,400791732
8,SF,7,8,ATL,6,SF,9,Field Goal,2:45,41,400791732
9,SF,10,9,ATL,6,ATL,3,Punt,0:55,5,400791732
10,SF,10,10,ATL,6,SF,5,Touchdown,1:09,57,400791732
11,SF,17,11,ATL,6,ATL,3,Touchdown,1:03,78,400791732
12,SF,17,12,ATL,13,SF,1,End of Half,0:13,-1,400791732
13,SF,17,13,ATL,13,ATL,6,Punt,3:52,1,400791732
14,SF,17,14,ATL,13,SF,5,Interception,2:08,31,400791732
15,SF,17,15,ATL,13,ATL,7,Punt,3:55,33,400791732
16,SF,17,16,ATL,13,SF,5,Punt,2:40,22,400791732
17,SF,17,17,ATL,13,ATL,6,Punt,2:25,16,400791732
18,SF,17,18,ATL,13,SF,5,Punt,1:49,32,400791732
19,SF,17,19,ATL,13,ATL,5,Punt,2:48,8,400791732
20,SF,17,20,ATL,13,SF,7,Interception,3:09,26,400791732
21,SF,17,21,ATL,13,ATL,10,Field Goal,4:18,66,400791732
22,SF,17,22,ATL,16,SF,8,End of Game,2:56,19,400791732
0,TB,0,0,NYG,0,NYG,1,Interception,0:09,0,400791731
1,TB,0,1,NYG,0,TB,4,Field Goal,1:25,6,400791731
2,TB,3,2,NYG,0,NYG,10,Field Goal,3:34,63,400791731
3,TB,3,3,NYG,3,TB,5,Field Goal,1:48,70,400791731
4,TB,6,4,NYG,3,NYG,12,Touchdown,7:11,80,400791731
5,TB,6,5,NYG,10,TB,2,Fumble,0:59,6,400791731
6,TB,6,6,NYG,10,NYG,9,Touchdown,3:34,28,400791731
7,TB,6,7,NYG,17,TB,11,Missed FG,4:22,65,400791731
8,TB,6,8,NYG,17,NYG,7,Downs,3:56,32,400791731
9,TB,6,9,NYG,17,TB,7,Field Goal,2:56,62,400791731
10,TB,9,10,NYG,17,NYG,1,End of Half,0:06,-1,400791731
11,TB,9,11,NYG,17,TB,5,Fumble,2:28,22,400791731
12,TB,9,12,NYG,17,NYG,4,Field Goal,0:43,7,400791731
13,TB,9,13,NYG,20,TB,10,Field Goal,4:34,49,400791731
14,TB,12,14,NYG,20,NYG,12,Interception,5:13,47,400791731
15,TB,12,15,NYG,20,TB,5,Punt,1:38,10,400791731
16,TB,12,16,NYG,20,NYG,5,Punt,3:48,13,400791731
17,TB,12,17,NYG,20,TB,5,Touchdown,2:11,87,400791731
18,TB,18,18,NYG,20,NYG,6,Field Goal,2:07,42,400791731
19,TB,18,19,NYG,23,TB,8,Punt,2:21,31,400791731
20,TB,18,20,NYG,23,NYG,10,Field Goal,4:34,54,400791731
21,TB,18,21,NYG,26,TB,2,Fumble Return Touchdown,0:23,1,400791731
0,IND,0,0,DEN,0,DEN,3,Punt,1:27,9,400791733
1,IND,0,1,DEN,0,IND,3,Punt,1:36,4,400791733
2,IND,0,2,DEN,0,DEN,4,Punt,1:27,22,400791733
3,IND,0,3,DEN,0,IND,7,Touchdown,3:42,80,400791733
4,IND,7,4,DEN,0,DEN,9,Punt,3:34,28,400791733
5,IND,7,5,DEN,0,IND,9,Field Goal,6:01,63,400791733
6,IND,10,6,DEN,0,DEN,4,Interception,1:18,24,400791733
7,IND,10,7,DEN,0,IND,8,Touchdown,3:43,63,400791733
8,IND,17,8,DEN,0,DEN,6,Punt,1:46,12,400791733
9,IND,17,9,DEN,0,IND,9,Punt,3:40,16,400791733
10,IND,17,10,DEN,0,DEN,3,Punt,0:22,0,400791733
11,IND,17,11,DEN,0,IND,3,Punt Return Touchdown,1:24,4,400791733
12,IND,17,12,DEN,7,IND,6,Punt,2:10,12,400791733
13,IND,17,13,DEN,7,DEN,3,Touchdown,1:23,60,400791733
14,IND,17,14,DEN,14,IND,3,Punt,1:50,9,400791733
15,IND,17,15,DEN,14,DEN,10,Field Goal,4:40,79,400791733
16,IND,17,16,DEN,17,IND,12,Touchdown,5:52,80,400791733
17,IND,24,17,DEN,17,DEN,9,Touchdown,5:11,80,400791733
18,IND,24,18,DEN,24,IND,7,Field Goal,2:41,33,400791733
19,IND,27,19,DEN,24,DEN,1,Interception,0:13,0,400791733
20,IND,27,20,DEN,24,IND,12,End of Game,6:00,47,400791733
0,DAL,0,0,PHI,0,PHI,6,Punt,2:30,20,400791734
1,DAL,0,1,PHI,0,DAL,11,Touchdown,5:46,93,400791734
2,DAL,7,2,PHI,0,PHI,6,Punt,2:49,25,400791734
3,DAL,7,3,PHI,0,DAL,3,Punt,1:31,6,400791734
4,DAL,7,4,PHI,0,PHI,3,Punt,0:48,12,400791734
5,DAL,7,5,PHI,0,DAL,6,Punt,3:18,27,400791734
6,DAL,7,6,PHI,0,PHI,13,Touchdown,4:17,80,400791734
7,DAL,7,7,PHI,7,DAL,10,Punt,6:46,40,400791734
8,DAL,7,8,PHI,7,PHI,10,Punt,2:15,34,400791734
9,DAL,7,9,PHI,7,DAL,6,Punt,3:45,20,400791734
10,DAL,7,10,PHI,7,PHI,7,Touchdown,2:39,95,400791734
11,DAL,7,11,PHI,14,DAL,10,Touchdown,6:32,80,400791734
12,DAL,14,12,PHI,14,PHI,3,Punt,1:44,0,400791734
13,DAL,14,13,PHI,14,DAL,5,Interception Touchdown,2:33,35,400791734
14,DAL,14,14,PHI,21,DAL,3,Touchdown,1:55,24,400791734
15,DAL,21,15,PHI,21,PHI,10,Field Goal,3:30,67,400791734
16,DAL,21,16,PHI,24,DAL,10,Field Goal,4:29,57,400791734
17,DAL,24,17,PHI,24,PHI,6,Field Goal,1:07,45,400791734
18,DAL,24,18,PHI,27,DAL,9,Field Goal,1:44,54,400791734
19,DAL,27,19,PHI,27,PHI,1,End of Half,0:02,-1,400791734
20,DAL,27,20,PHI,27,PHI,9,Touchdown,4:01,80,400791734
0,SD,0,0,CHI,0,CHI,9,Missed FG,3:28,45,400791735
1,SD,0,1,CHI,0,SD,8,Touchdown,4:42,63,400791735
2,SD,7,2,CHI,0,CHI,9,Fumble,5:17,57,400791735
3,SD,7,3,CHI,0,SD,8,Punt,3:20,24,400791735
4,SD,7,4,CHI,0,CHI,3,Punt,1:29,8,400791735
5,SD,7,5,CHI,0,SD,2,Fumble,0:54,16,400791735
6,SD,7,6,CHI,0,CHI,2,Interception Touchdown,0:52,3,400791735
7,SD,13,7,CHI,0,CHI,7,Touchdown,3:05,80,400791735
8,SD,13,8,CHI,7,SD,5,Punt,3:22,3,400791735
9,SD,13,9,CHI,7,CHI,4,Punt,1:25,8,400791735
10,SD,13,10,CHI,7,SD,11,Field Goal,2:03,81,400791735
11,SD,16,11,CHI,7,CHI,0,End of Half,0:03,0,400791735
12,SD,16,12,CHI,7,SD,3,Punt,1:35,3,400791735
13,SD,16,13,CHI,7,CHI,10,Missed FG,3:57,44,400791735
14,SD,16,14,CHI,7,SD,6,Punt,2:10,27,400791735
15,SD,16,15,CHI,7,CHI,15,Touchdown,8:16,93,400791735
16,SD,16,16,CHI,14,SD,14,Field Goal,6:09,76,400791735
17,SD,19,17,CHI,14,CHI,10,Touchdown,4:34,80,400791735
18,SD,19,18,CHI,22,SD,8,Downs,2:10,21,400791735
19,SD,19,19,CHI,22,CHI,3,End of Game,1:09,-2,400791735
0,NYJ,0,0,BUF,0,NYJ,3,Punt,0:31,0,400791486
1,NYJ,0,1,BUF,0,BUF,3,Punt,1:17,-2,400791486
2,NYJ,0,2,BUF,0,NYJ,3,Punt,1:28,7,400791486
3,NYJ,0,3,BUF,0,BUF,4,Punt,2:46,17,400791486
4,NYJ,0,4,BUF,0,NYJ,10,Field Goal,4:57,76,400791486
5,NYJ,3,5,BUF,0,BUF,6,Punt,4:01,9,400791486
6,NYJ,3,6,BUF,0,NYJ,3,Punt,1:30,-1,400791486
7,NYJ,3,7,BUF,0,BUF,5,Punt,3:06,11,400791486
8,NYJ,3,8,BUF,0,NYJ,6,Interception,3:09,17,400791486
9,NYJ,3,9,BUF,0,BUF,4,Field Goal,1:28,5,400791486
10,NYJ,3,10,BUF,3,NYJ,0,Fumble Return Touchdown,0:09,0,400791486
11,NYJ,3,11,BUF,9,NYJ,3,Punt,0:48,0,400791486
12,NYJ,3,12,BUF,9,BUF,12,Field Goal,4:47,57,400791486
13,NYJ,3,13,BUF,12,NYJ,0,End of Half,0:03,0,400791486
14,NYJ,3,14,BUF,12,BUF,7,Touchdown,3:45,80,400791486
15,NYJ,3,15,BUF,19,NYJ,1,Fumble,0:09,3,400791486
16,NYJ,3,16,BUF,19,BUF,5,Field Goal,2:24,12,400791486
17,NYJ,3,17,BUF,22,NYJ,8,Touchdown,4:03,80,400791486
18,NYJ,10,18,BUF,22,BUF,3,Punt,1:50,8,400791486
19,NYJ,10,19,BUF,22,NYJ,6,Downs,2:59,43,400791486
20,NYJ,10,20,BUF,22,BUF,3,Punt,1:29,8,400791486
21,NYJ,10,21,BUF,22,NYJ,3,Punt,1:46,8,400791486
22,NYJ,10,22,BUF,22,BUF,3,Punt,1:21,9,400791486
23,NYJ,10,23,BUF,22,NYJ,9,Touchdown,2:51,69,400791486
24,NYJ,17,24,BUF,22,BUF,4,Downs,2:11,-7,400791486
25,NYJ,17,25,BUF,22,NYJ,4,Downs,2:14,6,400791486
26,NYJ,17,26,BUF,22,BUF,7,Punt,2:34,35,400791486
27,NYJ,17,27,BUF,22,NYJ,1,Interception,0:07,0,400791486
28,NYJ,17,28,BUF,22,BUF,1,End of Game,0:17,-1,400791486
0,GB,0,0,DET,0,GB,12,Field Goal,4:54,57,400791490
1,GB,3,1,DET,0,DET,3,Punt,1:46,-1,400791490
2,GB,3,2,DET,0,GB,3,Punt,1:05,2,400791490
3,GB,3,3,DET,0,DET,3,Punt,0:51,2,400791490
4,GB,3,4,DET,0,GB,5,Punt,2:29,25,400791490
5,GB,3,5,DET,0,DET,5,Punt,2:10,16,400791490
6,GB,3,6,DET,0,GB,3,Punt,1:57,2,400791490
7,GB,3,7,DET,0,DET,3,Punt,1:21,8,400791490
8,GB,3,8,DET,0,GB,11,Punt,5:11,46,400791490
9,GB,3,9,DET,0,DET,12,Punt,6:46,55,400791490
10,GB,3,10,DET,0,GB,3,Punt,0:45,7,400791490
11,GB,3,11,DET,0,DET,5,Field Goal,0:33,22,400791490
12,GB,3,12,DET,3,GB,1,End of Half,0:12,-1,400791490
13,GB,3,13,DET,3,DET,3,Touchdown,1:27,1,400791490
14,GB,3,14,DET,9,GB,3,Punt,0:45,2,400791490
15,GB,3,15,DET,9,DET,3,Punt,1:28,3,400791490
16,GB,3,16,DET,9,GB,9,Punt,3:10,41,400791490
